2026-06-16T21:57:23.151+0530 [INFO]  Terraform version: 1.15.6
2026-06-16T21:57:23.151+0530 [DEBUG] using github.com/hashicorp/go-tfe v1.105.0
2026-06-16T21:57:23.151+0530 [DEBUG] using github.com/hashicorp/hcl/v2 v2.24.0
2026-06-16T21:57:23.151+0530 [DEBUG] using github.com/hashicorp/terraform-svchost v0.2.1
2026-06-16T21:57:23.151+0530 [DEBUG] using github.com/zclconf/go-cty v1.18.0
2026-06-16T21:57:23.151+0530 [INFO]  Go runtime version: go1.25.10
2026-06-16T21:57:23.151+0530 [INFO]  CLI args: []string{"terraform", "validate"}
2026-06-16T21:57:23.151+0530 [TRACE] Stdout is a terminal of width 53
2026-06-16T21:57:23.151+0530 [TRACE] Stderr is a terminal of width 53
2026-06-16T21:57:23.152+0530 [TRACE] Stdin is a terminal
2026-06-16T21:57:23.152+0530 [DEBUG] Attempting to open CLI config file: /home/student/.terraformrc
2026-06-16T21:57:23.152+0530 [DEBUG] File doesn't exist, but doesn't need to. Ignoring.
2026-06-16T21:57:23.152+0530 [DEBUG] ignoring non-existing provider search directory terraform.d/plugins
2026-06-16T21:57:23.152+0530 [DEBUG] ignoring non-existing provider search directory /home/student/.terraform.d/plugins
2026-06-16T21:57:23.152+0530 [DEBUG] ignoring non-existing provider search directory /home/student/.local/share/terraform/plugins
2026-06-16T21:57:23.152+0530 [DEBUG] ignoring non-existing provider search directory /usr/local/share/terraform/plugins
2026-06-16T21:57:23.152+0530 [DEBUG] ignoring non-existing provider search directory /usr/share/terraform/plugins
2026-06-16T21:57:23.153+0530 [INFO]  CLI command args: []string{"validate"}
2026-06-16T21:57:23.157+0530 [TRACE] terraform.NewContext: starting
2026-06-16T21:57:23.157+0530 [TRACE] terraform.NewContext: complete
2026-06-16T21:57:23.157+0530 [TRACE] building graph for terraform dependencies
2026-06-16T21:57:23.157+0530 [TRACE] Executing graph transform *terraform.RootVariableTransformer
2026-06-16T21:57:23.157+0530 [TRACE] Executing graph transform *terraform.ModuleTransformer
2026-06-16T21:57:23.157+0530 [TRACE] Executing graph transform *terraform.LocalTransformer
2026-06-16T21:57:23.157+0530 [TRACE] Executing graph transform *terraform.ReferenceTransformer
2026-06-16T21:57:23.158+0530 [DEBUG] ReferenceTransformer: "var.env" references: []
2026-06-16T21:57:23.158+0530 [DEBUG] ReferenceTransformer: "var.root_prod_storage_size" references: []
2026-06-16T21:57:23.158+0530 [DEBUG] ReferenceTransformer: "var.root_default_storage_size" references: []
2026-06-16T21:57:23.158+0530 [DEBUG] ReferenceTransformer: "var.ssh_port" references: []
2026-06-16T21:57:23.158+0530 [DEBUG] ReferenceTransformer: "var.app_port" references: []
2026-06-16T21:57:23.158+0530 [DEBUG] ReferenceTransformer: "var.http_port" references: []
2026-06-16T21:57:23.158+0530 [TRACE] Executing graph transform *terraform.TransformFilter
2026-06-16T21:57:23.158+0530 [TRACE] Executing graph transform *terraform.variableValidationTransformer
2026-06-16T21:57:23.158+0530 [TRACE] variableValidationTransformer: adding validation nodes for any existing variable evaluation nodes
2026-06-16T21:57:23.158+0530 [TRACE] Executing graph transform *terraform.RootTransformer
2026-06-16T21:57:23.158+0530 [TRACE] Executing graph transform *terraform.TransitiveReductionTransformer
2026-06-16T21:57:23.159+0530 [TRACE] Completed graph transform:
root - terraform.graphNodeRoot
  ------
2026-06-16T21:57:23.159+0530 [DEBUG] Starting graph walk: walkInit
2026-06-16T21:57:23.159+0530 [TRACE] vertex "root": starting visit (terraform.graphNodeRoot)
2026-06-16T21:57:23.159+0530 [TRACE] vertex "root": does not belong to any module instance
2026-06-16T21:57:23.159+0530 [TRACE] vertex "root": visit complete
2026-06-16T21:57:23.160+0530 [TRACE] providercache.fillMetaCache: scanning directory .terraform/providers
2026-06-16T21:57:23.161+0530 [TRACE] getproviders.SearchLocalDirectory: found registry.terraform.io/hashicorp/aws v6.50.0 for linux_amd64 at .terraform/providers/registry.terraform.io/hashicorp/aws/6.50.0/linux_amd64
2026-06-16T21:57:23.161+0530 [TRACE] providercache.fillMetaCache: including .terraform/providers/registry.terraform.io/hashicorp/aws/6.50.0/linux_amd64 as a candidate package for registry.terraform.io/hashicorp/aws 6.50.0
2026-06-16T21:57:24.093+0530 [DEBUG] checking for provisioner in "."
2026-06-16T21:57:24.110+0530 [DEBUG] checking for provisioner in "/usr/bin"
2026-06-16T21:57:24.110+0530 [TRACE] terraform.NewContext: starting
2026-06-16T21:57:24.110+0530 [TRACE] terraform.NewContext: complete
2026-06-16T21:57:24.110+0530 [TRACE] LoadSchemas: retrieving schema for provider type "registry.terraform.io/hashicorp/aws"
2026-06-16T21:57:24.110+0530 [TRACE] terraform.contextPlugins: Initializing provider "registry.terraform.io/hashicorp/aws" to read its schema
2026-06-16T21:57:24.110+0530 [DEBUG] created provider logger: level=trace
2026-06-16T21:57:24.110+0530 [INFO]  provider: configuring client automatic mTLS
2026-06-16T21:57:24.121+0530 [DEBUG] provider: starting plugin: path=.terraform/providers/registry.terraform.io/hashicorp/aws/6.50.0/linux_amd64/terraform-provider-aws_v6.50.0_x5 args=[".terraform/providers/registry.terraform.io/hashicorp/aws/6.50.0/linux_amd64/terraform-provider-aws_v6.50.0_x5"]
2026-06-16T21:57:24.123+0530 [DEBUG] provider: plugin started: path=.terraform/providers/registry.terraform.io/hashicorp/aws/6.50.0/linux_amd64/terraform-provider-aws_v6.50.0_x5 pid=16277
2026-06-16T21:57:24.124+0530 [DEBUG] provider: waiting for RPC address: plugin=.terraform/providers/registry.terraform.io/hashicorp/aws/6.50.0/linux_amd64/terraform-provider-aws_v6.50.0_x5
2026-06-16T21:57:24.283+0530 [DEBUG] provider.terraform-provider-aws_v6.50.0_x5: Starting github.com/hashicorp/terraform-provider-aws@6.50.0 (go1.26.3)...
2026-06-16T21:57:24.283+0530 [DEBUG] provider.terraform-provider-aws_v6.50.0_x5: Creating Terraform AWS Provider (SDKv2-style)...
2026-06-16T21:57:24.283+0530 [DEBUG] provider.terraform-provider-aws_v6.50.0_x5: Initializing Terraform AWS Provider (SDKv2-style)...
2026-06-16T21:57:24.333+0530 [DEBUG] provider.terraform-provider-aws_v6.50.0_x5: Creating Terraform AWS Provider (Framework-style)...
2026-06-16T21:57:24.333+0530 [DEBUG] provider.terraform-provider-aws_v6.50.0_x5: Initializing Terraform AWS Provider (Framework-style)...
2026-06-16T21:57:24.336+0530 [INFO]  provider.terraform-provider-aws_v6.50.0_x5: configuring server automatic mTLS: timestamp="2026-06-16T21:57:24.335+0530"
2026-06-16T21:57:24.348+0530 [DEBUG] provider: using plugin: version=5
2026-06-16T21:57:24.348+0530 [DEBUG] provider.terraform-provider-aws_v6.50.0_x5: plugin address: address=/tmp/plugin437862896 network=unix timestamp="2026-06-16T21:57:24.347+0530"
2026-06-16T21:57:24.359+0530 [TRACE] GRPCProvider: GetProviderSchema
2026-06-16T21:57:24.359+0530 [TRACE] provider.stdio: waiting for stdio data
2026-06-16T21:57:24.360+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Received request: @module=sdk.proto tf_proto_version=5.11 tf_provider_addr=registry.terraform.io/hashicorp/aws tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-go@v0.31.0/tfprotov5/tf5server/server.go:544 tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 timestamp="2026-06-16T21:57:24.360+0530"
2026-06-16T21:57:24.361+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Sending request downstream: @module=sdk.proto tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema tf_proto_version=5.11 @caller=github.com/hashicorp/terraform-plugin-go@v0.31.0/tfprotov5/internal/tf5serverlogging/downstream_request.go:22 timestamp="2026-06-16T21:57:24.360+0530"
2026-06-16T21:57:24.361+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: calling downstream server: @module=sdk.mux tf_mux_provider="*schema.GRPCProviderServer" tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-mux@v0.23.1/internal/logging/mux.go:19 timestamp="2026-06-16T21:57:24.360+0530"
2026-06-16T21:57:24.361+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Getting provider schema: @caller=github.com/hashicorp/terraform-plugin-sdk/v2@v2.40.1/helper/schema/grpc_provider.go:226 @module=sdk.helper_schema tf_mux_provider="*schema.GRPCProviderServer" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:24.360+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @module=sdk.framework tf_list_resource_type=aws_ssm_document tf_provider_addr=registry.terraform.io/hashicorp/aws tf_rpc=GetProviderSchema tf_mux_provider="*proto5server.Server" tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_list_resource_type=aws_s3_bucket_acl tf_mux_provider="*proto5server.Server" @module=sdk.framework tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_mux_provider="*proto5server.Server" tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 tf_list_resource_type=aws_s3_bucket_acl tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 @module=sdk.framework timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_list_resource_type=aws_lambda_capacity_provider tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 @module=sdk.framework tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework tf_list_resource_type=aws_lambda_capacity_provider timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_list_resource_type=aws_nat_gateway tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 @module=sdk.framework tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 tf_list_resource_type=aws_nat_gateway tf_mux_provider="*proto5server.Server" tf_rpc=GetProviderSchema @module=sdk.framework tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @module=sdk.framework tf_list_resource_type=aws_s3files_synchronization_configuration tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.205+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework tf_mux_provider="*proto5server.Server" tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema tf_list_resource_type=aws_s3files_synchronization_configuration tf_provider_addr=registry.terraform.io/hashicorp/aws timestamp="2026-06-16T21:57:25.195+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @module=sdk.framework tf_list_resource_type=aws_lambda_event_source_mapping tf_provider_addr=registry.terraform.io/hashicorp/aws @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_mux_provider="*proto5server.Server" timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema tf_list_resource_type=aws_lambda_event_source_mapping tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_list_resource_type=aws_lambda_permission tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 @module=sdk.framework tf_mux_provider="*proto5server.Server" timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 tf_list_resource_type=aws_lambda_permission @module=sdk.framework tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @module=sdk.framework tf_list_resource_type=aws_config_remediation_configuration tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_list_resource_type=aws_config_remediation_configuration tf_mux_provider="*proto5server.Server" tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema tf_provider_addr=registry.terraform.io/hashicorp/aws @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 @module=sdk.framework tf_list_resource_type=aws_ebs_volume tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_mux_provider="*proto5server.Server" tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 tf_list_resource_type=aws_ebs_volume tf_provider_addr=registry.terraform.io/hashicorp/aws tf_rpc=GetProviderSchema @module=sdk.framework tf_mux_provider="*proto5server.Server" tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_rpc=GetProviderSchema @module=sdk.framework tf_list_resource_type=aws_ecr_repository_policy @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_list_resource_type=aws_ecr_repository_policy tf_provider_addr=registry.terraform.io/hashicorp/aws tf_rpc=GetProviderSchema tf_mux_provider="*proto5server.Server" tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 @module=sdk.framework tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_rpc=GetProviderSchema tf_list_resource_type=aws_s3files_mount_target tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework tf_list_resource_type=aws_s3files_mount_target tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema tf_mux_provider="*proto5server.Server" timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_rpc=GetProviderSchema @module=sdk.framework tf_list_resource_type=aws_cloudwatch_log_s3_table_integration_source tf_mux_provider="*proto5server.Server" tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_provider_addr=registry.terraform.io/hashicorp/aws timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_mux_provider="*proto5server.Server" tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema tf_list_resource_type=aws_cloudwatch_log_s3_table_integration_source tf_provider_addr=registry.terraform.io/hashicorp/aws @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_list_resource_type=aws_arczonalshift_zonal_autoshift_configuration tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 @module=sdk.framework timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_mux_provider="*proto5server.Server" tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework tf_list_resource_type=aws_arczonalshift_zonal_autoshift_configuration timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.206+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @module=sdk.framework tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_list_resource_type=aws_appflow_connector_profile tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_provider_addr=registry.terraform.io/hashicorp/aws tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 tf_mux_provider="*proto5server.Server" tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 @module=sdk.framework tf_list_resource_type=aws_appflow_connector_profile timestamp="2026-06-16T21:57:25.196+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 @module=sdk.framework tf_list_resource_type=aws_config_config_rule tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.197+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_list_resource_type=aws_config_config_rule timestamp="2026-06-16T21:57:25.197+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_list_resource_type=aws_glue_catalog tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @module=sdk.framework tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws timestamp="2026-06-16T21:57:25.197+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework tf_list_resource_type=aws_glue_catalog tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.197+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 @module=sdk.framework tf_list_resource_type=aws_route53_zone tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.197+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: @module=sdk.framework tf_list_resource_type=aws_route53_zone tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 tf_mux_provider="*proto5server.Server" tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.200+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @module=sdk.framework tf_list_resource_type=aws_workmail_domain tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws timestamp="2026-06-16T21:57:25.200+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Called provider defined ListResource Schemas: tf_list_resource_type=aws_workmail_domain tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 tf_rpc=GetProviderSchema @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:193 @module=sdk.framework timestamp="2026-06-16T21:57:25.200+0530"
2026-06-16T21:57:25.207+0530 [TRACE] provider.terraform-provider-aws_v6.50.0_x5: Calling provider defined ListResource Schemas: @module=sdk.framework tf_list_resource_type=aws_api_gateway_integration_response tf_mux_provider="*proto5server.Server" tf_provider_addr=registry.terraform.io/hashicorp/aws tf_req_id=b642c9f4-7308-eac3-55f4-ad43d0c28fe7 @caller=github.com/hashicorp/terraform-plugin-framework@v1.19.0/internal/fwserver/server_listresources.go:191 tf_rpc=GetProviderSchema timestamp="2026-06-16T21:57:25.200+0530"
